ID,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Data Offset,Reserved,Flags,Window Size,Checksum,Urgent Pointer,next_packages,Session,Label
1255,139,15866,201842464,4227087779,8,0,16,18824,39462,0,"[24, 16, 17]",417,smb
1256,139,15866,201843912,4227087779,8,0,24,18824,30961,0,"[24, 16]",417,smb
1257,139,15866,201845360,4227087779,8,0,16,18824,16670,0,"[24, 16, 17]",417,smb
1258,139,15866,201846808,4227087779,8,0,24,18824,47690,0,"[24, 16]",417,smb
1259,139,15866,201848256,4227087779,8,0,16,18824,60660,0,"[24, 16, 17]",417,smb
1260,139,15866,201849704,4227087779,8,0,24,18824,18131,0,"[24, 16]",417,smb
1261,139,15866,201851152,4227087779,8,0,16,18824,9708,0,"[24, 16, 17]",417,smb
1262,139,15866,201852600,4227087779,8,0,24,18824,20937,0,"[24, 16]",417,smb
1263,139,15866,201854048,4227087779,8,0,16,18824,16460,0,"[24, 16, 17]",417,smb
1264,139,15866,201855496,4227087779,8,0,24,18824,41873,0,"[24, 16]",417,smb
1265,139,15866,201855863,4227087779,8,0,16,18824,5011,0,"[24, 16, 17]",417,smb
1266,15866,139,4227087779,201855863,8,0,16,65160,61681,0,"[24, 16, 17]",417,smb
1267,139,15866,201857311,4227087779,8,0,24,18824,3885,0,"[24, 16]",417,smb
1268,139,15866,201858759,4227087779,8,0,16,18824,29717,0,"[24, 16, 17]",417,smb
1269,139,15866,201860207,4227087779,8,0,24,18824,2581,0,"[24, 16]",417,smb
1270,139,15866,201861655,4227087779,8,0,16,18824,7528,0,"[24, 16, 17]",417,smb
1271,139,15866,201863103,4227087779,8,0,24,18824,14332,0,"[24, 16]",417,smb
1272,139,15866,201864551,4227087779,8,0,16,18824,18365,0,"[24, 16, 17]",417,smb
1273,139,15866,201865999,4227087779,8,0,24,18824,49810,0,"[24, 16]",417,smb
1274,15866,139,4227087779,201867447,8,0,16,65160,42985,0,"[24, 16, 17]",417,smb
1275,139,2544,760770967,3395652029,8,0,16,18824,28166,0,"[24, 16, 17]",418,smb
1276,139,2544,760772415,3395652029,8,0,24,18824,23008,0,"[24, 16]",418,smb
1277,139,2544,760773863,3395652029,8,0,16,18824,12299,0,"[24, 16, 17]",418,smb
1278,139,2544,760775311,3395652029,8,0,24,18824,57162,0,"[24, 16]",418,smb
1279,139,2544,760776759,3395652029,8,0,16,18824,10497,0,"[24, 16, 17]",418,smb
1280,139,2544,760778207,3395652029,8,0,24,18824,62662,0,"[24, 16]",418,smb
1281,139,2544,760779655,3395652029,8,0,16,18824,17877,0,"[24, 16, 17]",418,smb
1282,139,2544,760781103,3395652029,8,0,24,18824,5028,0,"[24, 16]",418,smb
1283,139,2544,760782551,3395652029,8,0,16,18824,48914,0,"[24, 16, 17]",418,smb
1284,139,2544,760783999,3395652029,8,0,24,18824,29691,0,"[24, 16]",418,smb
1285,139,2544,760785447,3395652029,8,0,16,18824,14534,0,"[24, 16, 17]",418,smb
1286,139,2544,760786895,3395652029,8,0,24,18824,61701,0,"[24, 16]",418,smb
1287,139,2544,760788343,3395652029,8,0,16,18824,33220,0,"[24, 16, 17]",418,smb
1288,139,2544,760789791,3395652029,8,0,24,18824,51907,0,"[24, 16]",418,smb
1289,139,2544,760791239,3395652029,8,0,16,18824,61560,0,"[24, 16, 17]",418,smb
1290,139,2544,760792687,3395652029,8,0,24,18824,61278,0,"[24, 16]",418,smb
1291,139,2544,760794135,3395652029,8,0,16,18824,63583,0,"[24, 16, 17]",418,smb
1292,139,2544,760795583,3395652029,8,0,24,18824,40741,0,"[24, 16]",418,smb
1293,139,2544,760797031,3395652029,8,0,16,18824,8568,0,"[24, 16, 17]",418,smb
1294,139,2544,760798479,3395652029,8,0,24,18824,33822,0,"[24, 16]",418,smb
1295,139,2544,760799927,3395652029,8,0,16,18824,17889,0,"[24, 16, 17]",418,smb
1296,139,2544,760801375,3395652029,8,0,24,18824,25876,0,"[24, 16]",418,smb
1297,139,2544,760802823,3395652029,8,0,16,18824,35572,0,"[24, 16, 17]",418,smb
1298,139,2544,760804271,3395652029,8,0,24,18824,49762,0,"[24, 16]",418,smb
1299,139,2544,760805719,3395652029,8,0,16,18824,13939,0,"[24, 16, 17]",418,smb
1300,139,2544,760807167,3395652029,8,0,24,18824,20558,0,"[24, 16]",418,smb
1301,139,2544,760808615,3395652029,8,0,16,18824,57145,0,"[24, 16, 17]",418,smb
1302,139,2544,760810063,3395652029,8,0,24,18824,51864,0,"[24, 16]",418,smb
1303,139,2544,760811511,3395652029,8,0,16,18824,36717,0,"[24, 16, 17]",418,smb
1304,139,2544,760812959,3395652029,8,0,24,18824,54212,0,"[24, 16]",418,smb
1305,139,2544,760814407,3395652029,8,0,16,18824,50325,0,"[24, 16, 17]",418,smb
1306,139,2544,760815855,3395652029,8,0,24,18824,2090,0,"[24, 16]",418,smb
1307,2544,139,3395652029,760817303,8,0,16,65160,54859,0,"[24, 16, 17]",418,smb
1308,139,19826,3739547764,778259716,8,0,16,18824,16755,0,"[24, 16, 17]",419,smb
1309,139,19826,3739549212,778259716,8,0,24,18824,64699,0,"[24, 16]",419,smb
1310,139,19826,3739550660,778259716,8,0,16,18824,20544,0,"[24, 16, 17]",419,smb
1311,139,19826,3739552108,778259716,8,0,24,18824,20740,0,"[24, 16]",419,smb
1312,139,19826,3739553556,778259716,8,0,16,18824,33272,0,"[24, 16, 17]",419,smb
1313,139,19826,3739555004,778259716,8,0,24,18824,48306,0,"[24, 16]",419,smb
1314,139,19826,3739556452,778259716,8,0,16,18824,39147,0,"[24, 16, 17]",419,smb
1315,139,19826,3739557900,778259716,8,0,24,18824,31887,0,"[24, 16]",419,smb
1316,139,19826,3739559348,778259716,8,0,16,18824,9518,0,"[24, 16, 17]",419,smb
1317,139,19826,3739560796,778259716,8,0,24,18824,38445,0,"[24, 16]",419,smb
1318,139,19826,3739561163,778259716,8,0,16,18824,24219,0,"[24, 16, 17]",419,smb
1319,19826,139,778259716,3739561163,8,0,16,65160,10589,0,"[24, 16, 17]",419,smb
1320,139,19826,3739562611,778259716,8,0,24,18824,57144,0,"[24, 16]",419,smb
1321,139,19826,3739564059,778259716,8,0,16,18824,12785,0,"[24, 16, 17]",419,smb
1322,139,19826,3739565507,778259716,8,0,24,18824,63197,0,"[24, 16]",419,smb
1323,139,19826,3739566955,778259716,8,0,16,18824,9822,0,"[24, 16, 17]",419,smb
1324,139,19826,3739568403,778259716,8,0,24,18824,63796,0,"[24, 16]",419,smb
1325,139,19826,3739569851,778259716,8,0,16,18824,55021,0,"[24, 16, 17]",419,smb
1326,139,19826,3739571299,778259716,8,0,24,18824,39273,0,"[24, 16]",419,smb
1327,139,19826,3739572747,778259716,8,0,16,18824,27706,0,"[24, 16, 17]",419,smb
1328,139,19826,3739574195,778259716,8,0,24,18824,23201,0,"[24, 16]",419,smb
1329,139,19826,3739575643,778259716,8,0,16,18824,19056,0,"[24, 16, 17]",419,smb
1330,139,19826,3739577091,778259716,8,0,24,18824,16692,0,"[24, 16]",419,smb
1331,139,19826,3739578539,778259716,8,0,16,18824,40316,0,"[24, 16, 17]",419,smb
1332,139,19826,3739579987,778259716,8,0,24,18824,26635,0,"[24, 16]",419,smb
1333,139,19826,3739581435,778259716,8,0,16,18824,45501,0,"[24, 16, 17]",419,smb
1334,139,19826,3739582883,778259716,8,0,24,18824,60773,0,"[24, 16]",419,smb
1335,139,19826,3739584331,778259716,8,0,16,18824,37324,0,"[24, 16, 17]",419,smb
1336,139,19826,3739585779,778259716,8,0,24,18824,7382,0,"[24, 16]",419,smb
1337,139,19826,3739587227,778259716,8,0,16,18824,45098,0,"[24, 16, 17]",419,smb
1338,139,19826,3739588675,778259716,8,0,24,18824,60599,0,"[24, 16]",419,smb
1339,139,19826,3739590123,778259716,8,0,16,18824,23132,0,"[24, 16, 17]",419,smb
1340,139,19826,3739591571,778259716,8,0,24,18824,12415,0,"[24, 16]",419,smb
1341,19826,139,778259716,3739593019,8,0,16,65160,34214,0,"[24, 16, 17]",419,smb
1342,139,51719,3823786359,2430793123,8,0,16,18824,18580,0,"[24, 16, 17]",420,smb
1343,139,51719,3823787807,2430793123,8,0,24,18824,23072,0,"[24, 16]",420,smb
1344,139,51719,3823789255,2430793123,8,0,16,18824,25556,0,"[24, 16, 17]",420,smb
1345,139,51719,3823790703,2430793123,8,0,24,18824,10380,0,"[24, 16]",420,smb
1346,139,51719,3823792151,2430793123,8,0,16,18824,19649,0,"[24, 16, 17]",420,smb
1347,139,51719,3823793599,2430793123,8,0,24,18824,7427,0,"[24, 16]",420,smb
1348,139,51719,3823793966,2430793123,8,0,16,18824,20065,0,"[24, 16, 17]",420,smb
1349,139,51719,3823795414,2430793123,8,0,24,18824,37406,0,"[24, 16]",420,smb
1350,139,51719,3823796862,2430793123,8,0,16,18824,14589,0,"[24, 16, 17]",420,smb
1351,139,51719,3823798310,2430793123,8,0,24,18824,6019,0,"[24, 16]",420,smb
1352,139,51719,3823799758,2430793123,8,0,16,18824,6649,0,"[24, 16, 17]",420,smb
1353,139,51719,3823801206,2430793123,8,0,24,18824,55818,0,"[24, 16]",420,smb
1354,139,51719,3823802654,2430793123,8,0,16,18824,10337,0,"[24, 16, 17]",420,smb
1355,139,51719,3823804102,2430793123,8,0,24,18824,28552,0,"[24, 16]",420,smb
1356,139,51719,3823805550,2430793123,8,0,16,18824,38095,0,"[24, 16, 17]",420,smb
1357,139,51719,3823806998,2430793123,8,0,24,18824,1390,0,"[24, 16]",420,smb
1358,139,51719,3823808446,2430793123,8,0,16,18824,14337,0,"[24, 16, 17]",420,smb
1359,139,51719,3823809894,2430793123,8,0,24,18824,46208,0,"[24, 16]",420,smb
1360,139,51719,3823811342,2430793123,8,0,16,18824,47091,0,"[24, 16, 17]",420,smb
1361,139,51719,3823812790,2430793123,8,0,24,18824,61449,0,"[24, 16]",420,smb
1362,51719,139,2430793123,3823793966,8,0,16,65160,16989,0,"[24, 16, 17]",420,smb
1363,51719,139,2430793123,3823814238,8,0,16,65160,61052,0,"[24, 16, 17]",420,smb
1364,139,33313,1240283253,3715858959,8,0,16,18824,32532,0,"[24, 16, 17]",421,smb
1365,139,33313,1240284701,3715858959,8,0,24,18824,1347,0,"[24, 16]",421,smb
1366,139,33313,1240286149,3715858959,8,0,16,18824,43179,0,"[24, 16, 17]",421,smb
1367,139,33313,1240287597,3715858959,8,0,24,18824,38516,0,"[24, 16]",421,smb
1368,139,33313,1240289045,3715858959,8,0,16,18824,17232,0,"[24, 16, 17]",421,smb
1369,139,33313,1240290493,3715858959,8,0,24,18824,23308,0,"[24, 16]",421,smb
1370,139,33313,1240291941,3715858959,8,0,16,18824,46037,0,"[24, 16, 17]",421,smb
1371,139,33313,1240293389,3715858959,8,0,24,18824,18736,0,"[24, 16]",421,smb
1372,139,33313,1240294837,3715858959,8,0,16,18824,10207,0,"[24, 16, 17]",421,smb
1373,139,33313,1240296285,3715858959,8,0,24,18824,2713,0,"[24, 16]",421,smb
1374,139,33313,1240297733,3715858959,8,0,16,18824,63115,0,"[24, 16, 17]",421,smb
1375,139,33313,1240299181,3715858959,8,0,24,18824,21721,0,"[24, 16]",421,smb
1376,33313,139,3715858959,1240300629,8,0,16,34752,47062,0,"[24, 16, 17]",421,smb
1377,27459,139,741075727,3615038120,8,0,24,65160,61199,0,"[24, 16]",422,smb
1378,139,27459,3615038120,741075772,8,0,16,20272,41317,0,"[24, 16, 17]",422,smb
1379,139,21092,1274714810,1966035315,8,0,24,15928,25150,0,"[24, 16]",423,smb
1380,21092,139,1966035315,1274714914,8,0,16,15928,7772,0,"[24, 16, 17]",423,smb
1381,21092,139,1966035315,1274714914,8,0,24,15928,11468,0,"[24, 16]",423,smb
1382,139,21092,1274714914,1966035435,8,0,16,17376,18114,0,"[24, 16, 17]",423,smb
1383,139,19449,2044076898,2164083606,8,0,16,18824,28093,0,"[24, 16, 17]",424,smb
1384,139,19449,2044078346,2164083606,8,0,24,18824,29171,0,"[24, 16]",424,smb
1385,139,19449,2044079794,2164083606,8,0,16,18824,15117,0,"[24, 16, 17]",424,smb
1386,139,19449,2044081242,2164083606,8,0,24,18824,63835,0,"[24, 16]",424,smb
1387,139,19449,2044082690,2164083606,8,0,16,18824,38283,0,"[24, 16, 17]",424,smb
1388,139,19449,2044084138,2164083606,8,0,24,18824,259,0,"[24, 16]",424,smb
1389,139,19449,2044085586,2164083606,8,0,16,18824,14615,0,"[24, 16, 17]",424,smb
1390,139,19449,2044087034,2164083606,8,0,24,18824,43095,0,"[24, 16]",424,smb
1391,139,19449,2044088482,2164083606,8,0,16,18824,7081,0,"[24, 16, 17]",424,smb
1392,139,19449,2044089930,2164083606,8,0,24,18824,62168,0,"[24, 16]",424,smb
1393,139,19449,2044091378,2164083606,8,0,16,18824,4309,0,"[24, 16, 17]",424,smb
1394,139,19449,2044092826,2164083606,8,0,24,18824,29172,0,"[24, 16]",424,smb
1395,139,19449,2044094274,2164083606,8,0,16,18824,8916,0,"[24, 16, 17]",424,smb
1396,139,19449,2044095722,2164083606,8,0,24,18824,63477,0,"[24, 16]",424,smb
1397,139,19449,2044097170,2164083606,8,0,16,18824,32348,0,"[24, 16, 17]",424,smb
1398,139,19449,2044098618,2164083606,8,0,24,18824,44357,0,"[24, 16]",424,smb
1399,139,19449,2044100066,2164083606,8,0,16,18824,58946,0,"[24, 16, 17]",424,smb
1400,139,19449,2044101514,2164083606,8,0,24,18824,34235,0,"[24, 16]",424,smb
1401,139,19449,2044102962,2164083606,8,0,16,18824,12600,0,"[24, 16, 17]",424,smb
1402,139,19449,2044104410,2164083606,8,0,24,18824,8156,0,"[24, 16]",424,smb
1403,139,19449,2044105858,2164083606,8,0,16,18824,52209,0,"[24, 16, 17]",424,smb
1404,139,19449,2044107306,2164083606,8,0,24,18824,27463,0,"[24, 16]",424,smb
1405,139,19449,2044108754,2164083606,8,0,16,18824,3112,0,"[24, 16, 17]",424,smb
1406,139,19449,2044110202,2164083606,8,0,24,18824,10206,0,"[24, 16]",424,smb
1407,139,19449,2044111650,2164083606,8,0,16,18824,42398,0,"[24, 16, 17]",424,smb
1408,139,19449,2044113098,2164083606,8,0,24,18824,11120,0,"[24, 16]",424,smb
1409,139,19449,2044114546,2164083606,8,0,16,18824,23050,0,"[24, 16, 17]",424,smb
1410,139,19449,2044115994,2164083606,8,0,24,18824,53770,0,"[24, 16]",424,smb
1411,139,19449,2044117442,2164083606,8,0,16,18824,13049,0,"[24, 16, 17]",424,smb
1412,139,19449,2044118890,2164083606,8,0,24,18824,41256,0,"[24, 16]",424,smb
1413,139,19449,2044120338,2164083606,8,0,16,18824,38896,0,"[24, 16, 17]",424,smb
1414,139,19449,2044121786,2164083606,8,0,24,18824,7296,0,"[24, 16]",424,smb
1415,19449,139,2164083606,2044123234,8,0,16,65160,3380,0,"[24, 16, 17]",424,smb
1416,139,34016,3780125376,3104848027,8,0,16,18824,37538,0,"[24, 16, 17]",425,smb
1417,139,34016,3780126824,3104848027,8,0,24,18824,906,0,"[24, 16]",425,smb
1418,139,34016,3780128272,3104848027,8,0,16,18824,54359,0,"[24, 16, 17]",425,smb
1419,139,34016,3780129720,3104848027,8,0,24,18824,32793,0,"[24, 16]",425,smb
1420,139,34016,3780131168,3104848027,8,0,16,18824,48836,0,"[24, 16, 17]",425,smb
1421,139,34016,3780132616,3104848027,8,0,24,18824,52464,0,"[24, 16]",425,smb
1422,139,34016,3780134064,3104848027,8,0,16,18824,18346,0,"[24, 16, 17]",425,smb
1423,139,34016,3780135512,3104848027,8,0,24,18824,47957,0,"[24, 16]",425,smb
1424,139,34016,3780136960,3104848027,8,0,16,18824,37637,0,"[24, 16, 17]",425,smb
1425,139,34016,3780138408,3104848027,8,0,24,18824,9195,0,"[24, 16]",425,smb
1426,139,34016,3780139856,3104848027,8,0,16,18824,48980,0,"[24, 16, 17]",425,smb
1427,139,34016,3780141304,3104848027,8,0,24,18824,54735,0,"[24, 16]",425,smb
1428,139,34016,3780142752,3104848027,8,0,16,18824,7910,0,"[24, 16, 17]",425,smb
1429,139,34016,3780144200,3104848027,8,0,24,18824,19854,0,"[24, 16]",425,smb
1430,139,34016,3780145648,3104848027,8,0,16,18824,37548,0,"[24, 16, 17]",425,smb
1431,139,34016,3780147096,3104848027,8,0,24,18824,44290,0,"[24, 16]",425,smb
1432,139,34016,3780148544,3104848027,8,0,16,18824,4841,0,"[24, 16, 17]",425,smb
1433,139,34016,3780149992,3104848027,8,0,24,18824,54268,0,"[24, 16]",425,smb
1434,139,34016,3780151440,3104848027,8,0,16,18824,17937,0,"[24, 16, 17]",425,smb
1435,139,34016,3780152888,3104848027,8,0,24,18824,17505,0,"[24, 16]",425,smb
1436,139,34016,3780154336,3104848027,8,0,16,18824,55471,0,"[24, 16, 17]",425,smb
1437,139,34016,3780155784,3104848027,8,0,24,18824,2785,0,"[24, 16]",425,smb
1438,139,34016,3780157232,3104848027,8,0,16,18824,29789,0,"[24, 16, 17]",425,smb
1439,139,34016,3780158680,3104848027,8,0,24,18824,7778,0,"[24, 16]",425,smb
1440,139,34016,3780160128,3104848027,8,0,16,18824,38252,0,"[24, 16, 17]",425,smb
1441,139,34016,3780161576,3104848027,8,0,24,18824,28256,0,"[24, 16]",425,smb
1442,139,34016,3780163024,3104848027,8,0,16,18824,33473,0,"[24, 16, 17]",425,smb
1443,139,34016,3780164472,3104848027,8,0,24,18824,38755,0,"[24, 16]",425,smb
1444,139,34016,3780165920,3104848027,8,0,16,18824,4058,0,"[24, 16, 17]",425,smb
1445,139,34016,3780167368,3104848027,8,0,24,18824,31606,0,"[24, 16]",425,smb
1446,139,34016,3780167735,3104848027,8,0,16,18824,21880,0,"[24, 16, 17]",425,smb
1447,139,34016,3780169183,3104848027,8,0,24,18824,36955,0,"[24, 16]",425,smb
1448,34016,139,3104848027,3780167735,8,0,16,65160,61698,0,"[24, 16, 17]",425,smb
1449,34016,139,3104848027,3780170631,8,0,16,65160,58557,0,"[24, 16, 17]",425,smb
1450,139,42762,4246023990,3701349036,8,0,16,18824,39101,0,"[24, 16, 17]",426,smb
1451,139,42762,4246025438,3701349036,8,0,24,18824,51120,0,"[24, 16]",426,smb
1452,139,42762,4246026886,3701349036,8,0,24,18824,14226,0,"[24, 16]",426,smb
1453,42762,139,3701349036,4246027717,8,0,16,65160,52407,0,"[24, 16, 17]",426,smb
1454,59240,139,4270575815,0,9,0,2,5792,32637,0,[18],427,smb
1455,139,59240,2125202059,4270575816,9,0,18,5792,53407,0,[16],427,smb
1456,59240,139,4270575816,2125202060,8,0,16,5792,55527,0,"[24, 16, 17]",427,smb
1457,59240,139,4270575816,2125202060,8,0,24,5792,36835,0,"[24, 16]",427,smb
1458,139,59240,2125202060,4270575888,8,0,16,7240,46686,0,"[24, 16, 17]",427,smb
1459,139,64094,1920768287,3601253923,8,0,16,18824,61923,0,"[24, 16, 17]",428,smb
1460,139,64094,1920769735,3601253923,8,0,24,18824,830,0,"[24, 16]",428,smb
1461,139,64094,1920771183,3601253923,8,0,16,18824,3255,0,"[24, 16, 17]",428,smb
1462,139,64094,1920772631,3601253923,8,0,24,18824,53545,0,"[24, 16]",428,smb
1463,139,64094,1920774079,3601253923,8,0,16,18824,62743,0,"[24, 16, 17]",428,smb
1464,139,64094,1920775527,3601253923,8,0,24,18824,50440,0,"[24, 16]",428,smb
1465,139,64094,1920775894,3601253923,8,0,16,18824,62998,0,"[24, 16, 17]",428,smb
1466,64094,139,3601253923,1920775894,8,0,16,65160,4308,0,"[24, 16, 17]",428,smb
1467,139,64094,1920777342,3601253923,8,0,24,18824,14725,0,"[24, 16]",428,smb
1468,139,64094,1920778790,3601253923,8,0,16,18824,57365,0,"[24, 16, 17]",428,smb
1469,139,64094,1920780238,3601253923,8,0,24,18824,48716,0,"[24, 16]",428,smb
1470,139,64094,1920781686,3601253923,8,0,16,18824,49267,0,"[24, 16, 17]",428,smb
1471,139,64094,1920783134,3601253923,8,0,24,18824,32829,0,"[24, 16]",428,smb
1472,139,64094,1920784582,3601253923,8,0,16,18824,52818,0,"[24, 16, 17]",428,smb
1473,139,64094,1920786030,3601253923,8,0,24,18824,5426,0,"[24, 16]",428,smb
1474,139,64094,1920787478,3601253923,8,0,16,18824,14890,0,"[24, 16, 17]",428,smb
1475,139,64094,1920788926,3601253923,8,0,24,18824,43642,0,"[24, 16]",428,smb
1476,139,64094,1920790374,3601253923,8,0,16,18824,56501,0,"[24, 16, 17]",428,smb
1477,139,64094,1920791822,3601253923,8,0,24,18824,22750,0,"[24, 16]",428,smb
1478,139,64094,1920793270,3601253923,8,0,16,18824,23538,0,"[24, 16, 17]",428,smb
1479,139,64094,1920794718,3601253923,8,0,24,18824,38175,0,"[24, 16]",428,smb
1480,139,64094,1920796166,3601253923,8,0,16,18824,29868,0,"[24, 16, 17]",428,smb
1481,139,64094,1920797614,3601253923,8,0,24,18824,9295,0,"[24, 16]",428,smb
1482,139,64094,1920799062,3601253923,8,0,16,18824,26877,0,"[24, 16, 17]",428,smb
1483,139,64094,1920800510,3601253923,8,0,24,18824,65529,0,"[24, 16]",428,smb
1484,139,64094,1920801958,3601253923,8,0,16,18824,15062,0,"[24, 16, 17]",428,smb
1485,139,64094,1920803406,3601253923,8,0,24,18824,51532,0,"[24, 16]",428,smb
1486,139,64094,1920804854,3601253923,8,0,16,18824,51314,0,"[24, 16, 17]",428,smb
1487,139,64094,1920806302,3601253923,8,0,24,18824,15628,0,"[24, 16]",428,smb
1488,139,64094,1920807750,3601253923,8,0,16,18824,1695,0,"[24, 16, 17]",428,smb
1489,139,64094,1920809198,3601253923,8,0,24,18824,46067,0,"[24, 16]",428,smb
1490,139,64094,1920810646,3601253923,8,0,16,18824,43818,0,"[24, 16, 17]",428,smb
1491,139,64094,1920812094,3601253923,8,0,24,18824,8359,0,"[24, 16]",428,smb
1492,64094,139,3601253923,1920813542,8,0,16,65160,22877,0,"[24, 16, 17]",428,smb
1493,139,14470,2318975872,764983340,8,0,16,18824,17115,0,"[24, 16, 17]",429,smb
1494,139,14470,2318977320,764983340,8,0,24,18824,21537,0,"[24, 16]",429,smb
1495,139,14470,2318978768,764983340,8,0,16,18824,38612,0,"[24, 16, 17]",429,smb
1496,139,14470,2318980216,764983340,8,0,24,18824,47014,0,"[24, 16]",429,smb
1497,139,14470,2318981664,764983340,8,0,16,18824,64458,0,"[24, 16, 17]",429,smb
1498,139,14470,2318983112,764983340,8,0,24,18824,33930,0,"[24, 16]",429,smb
1499,139,14470,2318984560,764983340,8,0,16,18824,45724,0,"[24, 16, 17]",429,smb
1500,139,14470,2318986008,764983340,8,0,24,18824,39578,0,"[24, 16]",429,smb
1501,139,14470,2318987456,764983340,8,0,16,18824,55111,0,"[24, 16, 17]",429,smb
1502,139,14470,2318988904,764983340,8,0,24,18824,29929,0,"[24, 16]",429,smb
1503,139,14470,2318989271,764983340,8,0,16,18824,1471,0,"[24, 16, 17]",429,smb
1504,14470,139,764983340,2318989271,8,0,16,65160,3723,0,"[24, 16, 17]",429,smb
1505,139,14470,2318990719,764983340,8,0,24,18824,52578,0,"[24, 16]",429,smb
1506,139,14470,2318992167,764983340,8,0,16,18824,41422,0,"[24, 16, 17]",429,smb
1507,139,14470,2318993615,764983340,8,0,24,18824,25397,0,"[24, 16]",429,smb
1508,139,14470,2318995063,764983340,8,0,16,18824,2118,0,"[24, 16, 17]",429,smb
1509,139,14470,2318996511,764983340,8,0,24,18824,43264,0,"[24, 16]",429,smb
1510,139,14470,2318997959,764983340,8,0,16,18824,48305,0,"[24, 16, 17]",429,smb
1511,139,14470,2318999407,764983340,8,0,24,18824,63463,0,"[24, 16]",429,smb
1512,139,14470,2319000855,764983340,8,0,16,18824,59659,0,"[24, 16, 17]",429,smb
1513,139,14470,2319002303,764983340,8,0,24,18824,20475,0,"[24, 16]",429,smb
1514,139,14470,2319003751,764983340,8,0,16,18824,17611,0,"[24, 16, 17]",429,smb
1515,139,14470,2319005199,764983340,8,0,24,18824,39957,0,"[24, 16]",429,smb
1516,139,14470,2319006647,764983340,8,0,16,18824,47801,0,"[24, 16, 17]",429,smb
1517,139,14470,2319008095,764983340,8,0,24,18824,7217,0,"[24, 16]",429,smb
1518,139,14470,2319009543,764983340,8,0,16,18824,51639,0,"[24, 16, 17]",429,smb
1519,139,14470,2319010991,764983340,8,0,24,18824,42861,0,"[24, 16]",429,smb
1520,139,14470,2319012439,764983340,8,0,16,18824,53749,0,"[24, 16, 17]",429,smb
1521,139,14470,2319013887,764983340,8,0,24,18824,23678,0,"[24, 16]",429,smb
1522,139,14470,2319015335,764983340,8,0,16,18824,25553,0,"[24, 16, 17]",429,smb
1523,139,14470,2319016783,764983340,8,0,24,18824,59175,0,"[24, 16]",429,smb
1524,139,14470,2319018231,764983340,8,0,16,18824,65332,0,"[24, 16, 17]",429,smb
1525,139,14470,2319019679,764983340,8,0,24,18824,60173,0,"[24, 16]",429,smb
1526,14470,139,764983340,2319021127,8,0,16,65160,28461,0,"[24, 16, 17]",429,smb
1527,139,56309,3849245570,3265652666,8,0,16,18824,9431,0,"[24, 16, 17]",430,smb
1528,139,56309,3849247018,3265652666,8,0,24,18824,13874,0,"[24, 16]",430,smb
